gene_ID	length
RPS2	1030
RPS20	582
RPS21	632
RPS23	770
RPS24	663.8
RPS25	810
RPS26	719
RPS27	480
RPS27A	813
RPS27L	908.5
RPS28	420
RPS29	435
RPS3	1961
RPS4X	596
RPS4X_1	973
RPS4Y1	955
RPS5	718.666666666667
RPS6KA1	3281.2
RPS6KA2	5510
RPS6KA3	8893.54545454545
RPS6KA4	3675.5
RPS6KA5	3620.25
RPS6KA6	3037.33333333333
RPS6KB1	2720
RPS6KB2	1782.5
RPS6KC1	4109.25
RPS6KL1	3016.33333333333
RPS7	777
RPS8	836
RPS9	706
RPSA	1098
RPTN	3777
RPTOR	6416
RPUSD2	1892.33333333333
RPUSD3	1189
RPUSD4	2802
RRAD	2189
RRAGA	1647
RRAGB	2129
RRAGC	2619.5
RRAGD	4483.66666666667
RRAS	975
RRAS2	2140
RRBP1	4596
RREB1	9270.85714285714
RRH	3736
RRM1	3356.75
RRM2	2877
RRM2B	4727.75
RRN3	3934
RRNAD1	1708.85714285714
RRP1	1811
RRP12	4523
RRP15	1355
RRP1B	5094
RRP36	1019.5
RRP7A	1621
RRP8	1963.33333333333
RRP9	1561
RRS1	1724
RS1	3111
RSAD1	3029.16666666667
RSAD2	1077
RSBN1	6704
RSBN1L	6378
RSF1	5845.25
RSKR	2565.33333333333
RSL1D1	2021.5
RSPH1	1354
RSPH14	1456
RSPH3	1636.5
RSPH4A	2576.66666666667
RSPH6A	2372
RSPH9	947.5
RSPO1	2691
RSPO2	5302.8
RSPO3	2375
RSPO4	1653
RSPRY1	3340.25
RSRC1	2456
RSRC2	2329
RSRP1	1941
RSU1	3727
RTBDN	1299.8
RTCA	1593.66666666667
RTCB	1506
RTEL1	4257.53846153846
RTF1	4455
RTF2	2137.5
RTKN	2674.57142857143
RTKN2	4921
RTL1	4182
RTL10	2366
RTL3	1529
RTL4	2955
RTL5	4297
RTL6	5413
RTL9	8871
RTN1	2542
RTN2	2167
RTN3	3581.4
RTN4	3104
RTN4IP1	1369.66666666667
RTN4R	1873
RTN4RL1	3595
RTN4RL2	2274
RTP1	2958.33333333333
RTP2	5556
RTP3	1680.5
RTP4	1232
RTP5	5970.33333333333
RTRAF	1060
RTTN	7172.5
RUBCN	6288
RUBCNL	3435.9
RUFY1	2919
RUFY2	2664.4
RUFY3	3581.85
RUFY4	4490.33333333333
RUNDC1	3262
RUNDC3A	2586.8
RUNDC3B	3681.28571428571
RUNX1	5936
RUNX1T1	9806.83333333333
RUNX2	3455.25
RUNX3	4057.5
RUSC1	3125
RUSC2	6360.16666666667
RUVBL1	1813.5
RWDD1	1344
RWDD2A	1280.75
RWDD2B	2713
RWDD3	1378.25
RWDD4	2536.2
RXFP1	3611.66666666667
RXFP2	2778
RXFP3	7872
RXFP4	1453
RXRA	5723.33333333333
RXRB	2747.5
RXRG	1812.5
RXYLT1	2002
RYBP	4585
RYK	2941
RYR2	16257.7692307692
RYR3	15666.5333333333
S100A1	616
S100A10	843.333333333333
S100A11	610
S100A12	403
S100A13	566.666666666667
S100A14	1097.66666666667
S100A16	1290
S100A2	997
S100A3	2135
S100A4	585
S100A5	2507
S100A6	597.5
S100A8	437
S100A9	658
S100B	834
S100G	239
S100P	596
S100PBP	3709
S1PR1	2996.5
S1PR2	1413
S1PR3	4241
S1PR4	1730
S1PR5	2504
SAA1	483
SAA2	997
SAA4	662
SAAL1	1705
SAC3D1	1425
SACM1L	3693
SACS	14886.25
SAE1	2087
SAFB	3000.6
SAFB2	3228.33333333333
SAG	2110
SAGE1	2096
SALL1	5492
SALL2	4543.33333333333
SALL3	6502
SALL4	5114
SAMD1	2256
SAMD10	2448
SAMD11	3163
SAMD12	4980.14285714286
SAMD13	2753.4
SAMD14	3824.66666666667
SAMD15	2063
SAMD3	1974.5
SAMD4A	4857.77777777778
SAMD4B	4996.66666666667
SAMD5	4149.5
SAMD7	2386
SAMD8	2466.5
SAMD9	6875.5
SAMD9L	5636.4
SAMHD1	2133.66666666667
SAMM50	1734
SAP130	4054.84615384615
SAP18	3190
SAP25	1358.5
SAP30	1332
SAP30BP	3219.83333333333
SAP30L	6209
SAPCD2	3795.5
SAR1A	2971.66666666667
SAR1B	6495.5
SARAF	2145.5
SARDH	8866.5
SARM1	4236.5
SARNP	1862.33333333333
SARS1	1962.25
SARS2	1974.5
SART1	2794
SART3	4035
SASH1	7880.25
SASH3	2700
SASS6	3863.81818181818
SAT1	1145
SAT2	936
SATB1	6114.16666666667
SATB2	5298.5
SATL1	2749
SAV1	3058.33333333333
SAXO1	2453.4
SAYSD1	4506.25
SBDS	1664
SBF1	6103.75
SBF2	7151.75
SBK1	5023
SBK2	1646
SBNO1	6387
SBSN	2637
SBSPON	2811
SC5D	2536
SCAF1	4565.66666666667
SCAF11	6944.33333333333
SCAF4	4201.66666666667
SCAF8	5272.77777777778
SCAI	2185
SCAMP1	5906
SCAMP2	2535.75
SCAMP3	1767
SCAMP4	2952.33333333333
SCAMP5	1813.33333333333
SCAND1	869
SCAP	4276.4
SCAPER	4882.9
SCARA3	3760
SCARA5	4622
SCARB1	2775.66666666667
SCARB2	4747
SCARF1	2943.5
SCARF2	3458
SCCPDH	2141.5
SCD	5363.5
SCD5	1648
SCEL	5272.27272727273
SCFD1	2257.57142857143
SCFD2	4954
SCG2	2567
SCGB1A1	887
SCGB1C1	484
SCGB2A2	1526
SCGB3A1	1244.5
SCGB3A2	565
SCGN	4304
SCIMP	1305.75
SCIN	4598
SCLT1	2400.83333333333
SCLY	1998.66666666667
SCMH1	3232.66666666667
SCML1	5094.25
SCML2	4166.5
SCML4	3623.48484848485
SCN10A	10363
SCN11A	11026
SCN1B	1744
SCN2B	4946
SCN3A	7832.5
SCN3B	1279
SCN4A	8773.66666666667
SCN4B	4510.5
SCN5A	8445.25
SCN7A	7296
SCN8A	11334.4285714286
SCN9A	8099.66666666667
SCNM1	1054.5
SCNN1B	2609.66666666667
SCNN1D	3559
SCNN1G	5230
SCOC	2094.33333333333
SCP2	2900.33333333333
SCP2D1	749
SCPEP1	1952.33333333333
SCRG1	508
SCRIB	5245.36363636364
SCRN1	5198
SCRN2	1602
SCRN3	2895.5
SCRT1	4079
SCRT2	3173
SCT	970
SCTR	1843
SCUBE1	3893.5
SCUBE2	4635.6
SCUBE3	8038.8
SCX	2474
SCYL1	2635.5
SCYL2	5838.66666666667
SCYL3	3223.85714285714
SDAD1	2835.5
SDC1	3216
SDC2	3404
SDC3	6428
SDC4	2647
SDCBP	1726.375
SDCBP2	1621.4
SDCCAG8	3369.6
SDE2	2077
SDF2	1221
SDF2L1	2312
SDF4	2176.75
SDHA	822
SDHAF1	1162
SDHAF2	1240.25
SDHAF3	1031
SDHAF4	1233
SDHB	1125
SDHC	937
SDHD	1032.33333333333
SDK1	9721
SDK2	10854.3333333333
SDR16C5	3536
SDR39U1	1275
SDR42E1	5202
SDR42E2	5304.5
SDS	1643.5
SDSL	1418.8
SEBOX	2373.66666666667
SEC11A	1182
SEC11C	1156
SEC13	1694
SEC14L1	4816
SEC14L2	3134.5
SEC14L3	2175.25
SEC14L4	1993.5
SEC14L5	6511
SEC14L6	1682
SEC16A	8559.2
SEC22A	1647.25
SEC22B	5175.5
SEC22C	2009
SEC23A	3734
SEC23B	2995
SEC23IP	4737
SEC24A	2693
SEC24B	4587.16666666667
SEC24C	4223.83333333333
SEC24D	3976.16666666667
SEC31A	4145.11111111111
SEC31B	4249.33333333333
SEC61A1	3764
SEC61A2	2504
SEC61B	613.5
SEC61G	487
SEC62	5441
SEC63	2789.5
SECISBP2	4938.36
SECISBP2L	7021
SECTM1	1978
SEH1L	2234
SEL1L	6512
SEL1L2	1945.5
SEL1L3	4542
SELE	4058
SELENBP1	2003.66666666667
SELENOF	1430.5
SELENOH	1192
SELENOI	6399.5
SELENOK	758.5
SELENOM	707
SELENON	4587.66666666667
SELENOO	2297
SELENOP	1680
SELENOS	1199
SELENOT	3483
SELENOV	1289.5
SELENOW	1254
SELL	1569.66666666667
SELP	4916
SELPLG	2532.5
SEM1	2486
SEM1_1	505
SEMA3A	5949
SEMA3B	2998.5
SEMA3C	5167.33333333333
SEMA3D	7346.5
SEMA3E	7308
SEMA3F	3563.66666666667
SEMA3G	4933
SEMA4A	3141.08333333333
SEMA4B	3455
SEMA4C	3921.25
SEMA4D	5011.8
SEMA4F	4831.66666666667
SEMA4G	8260.5
SEMA5A	12627.6
SEMA5B	4520
SEMA6A	6185.25
SEMA6B	4152
SEMA6C	3655
SEMA6D	6454.06666666667
SEMA7A	3534.5
SEMG1	6871
SEMG2	7379
SENP1	4047.9
SENP2	2658.5
SENP3	2549.66666666667
SENP5	3994
SENP6	3005
SENP7	5327.25
SENP8	1746.11111111111
SEPHS1	2243.5
SEPHS2	2564
SEPSECS	5533.33333333333
SEPTIN1	1542
SEPTIN10	2831.875
SEPTIN11	2018
SEPTIN12	1199
SEPTIN14	2470
SEPTIN2	3380.25
SEPTIN3	2941
SEPTIN3_1	1736.5
SEPTIN4	2190
SEPTIN5	2300
SEPTIN6	899
SEPTIN6_1	2876.875
SEPTIN7	2448
SEPTIN8	1438
SEPTIN9	3604.53846153846
SERAC1	3419
SERBP1	6509.5
SERF1A	1217.66666666667
SERF2	854
SERGEF	2359.9
SERHL2	1132
SERINC1	3219
SERINC2	3136.5
SERINC3	3147.5
SERINC4	1574
SERINC5	6525
SERP1	3706
SERP2	1382
SERPINA1	1771.6
SERPINA10	4115.5
SERPINA11	1580
SERPINA12	3757.66666666667
SERPINA3	1614
SERPINA4	1780
SERPINA5	2253
SERPINA6	1519
SERPINA7	1533.66666666667
SERPINA9	4347
SERPINB1	2758.66666666667
SERPINB10	1764.33333333333
SERPINB11	1172
SERPINB12	1453
SERPINB13	3987.33333333333
SERPINB2	1594
SERPINB4	1166
SERPINB5	3134
SERPINB6	1475.92307692308
SERPINB7	1774
SERPINB8	1388.44444444444
SERPINB9	1976.5
SERPINC1	1897
SERPIND1	2427
SERPINE1	3140
SERPINE2	2192
SERPINE3	4838
SERPINF1	1528
SERPINF2	2699.25
SERPING1	2009
SERPINH1	2256.5
SERPINI1	2198
SERPINI2	5627
SERTAD1	1191
SERTAD2	5855.33333333333
SERTAD3	1519.33333333333
SERTAD4	6180.33333333333
SERTM1	3899.8
SERTM2	8475
SESN1	2659
SESN2	3219.5
SESN3	12711.5
SESTD1	4175.5
SET	3058.5
SETBP1	10999
SETD1A	6768.5
SETD1B	8380
SETD2	7936.88888888889
SETD3	2618
SETD4	2873.1
SETD5	7826.92
SETD6	3701.875
SETD7	5176
SETD9	1321.14285714286
SETDB1	4362
SETDB2	2764
SETSIP	1958.33333333333
SETX	10509.7142857143
SEZ6	3905.5
SEZ6L	5796.27272727273
SEZ6L2	3818
SF1	2869.88235294118
SF3A1	2929
SF3A2	1895.75
SF3A3	3069.5
SF3B1	3107
SF3B2	3676.5
SF3B3	4688.33333333333
SF3B4	2205
SF3B5	705
SF3B6	1129
SFI1	4467.33333333333
SFMBT1	8919.5
SFMBT2	8028
SFN	1339
SFPQ	7416
SFR1	1564
SFRP1	2702
SFRP2	2036
SFRP4	3164
SFRP5	1889
SFSWAP	3720.28571428571
SFT2D1	775
SFT2D2	1076.75
SFT2D3	2978
SFTA2	453
SFTPA1	2183.125
SFTPB	1892.625
SFTPC	869
SFTPD	1527
SFXN1	1996.8
SFXN2	2360.375
SFXN3	4661.66666666667
SFXN4	2146.8
SFXN5	3444.04347826087
SGCA	1445
SGCB	3742.5
SGCD	7577.66666666667
SGCE	1737.88235294118
SGCG	1872.4
SGCZ	6454
SGF29	1149
SGIP1	10164.3846153846
SGK1	2952.25
SGK2	2465.2
SGMS1	3665.5
SGMS2	6387.07692307692
SGO1	2684.33333333333
SGO2	4146.25
SGPL1	5748.2
SGPP1	3327
SGPP2	1451
SGSH	2054
SGSM1	6189.5
SGSM2	4799.66666666667
SGSM3	3149.68421052632
SGTA	2507
SGTB	3670.66666666667
SH2B1	3477.91666666667
SH2B2	2449.4
SH2B3	5414.33333333333
SH2D1A	3538
SH2D1B	4194
SH2D2A	2040.13636363636
SH2D3A	2380.63636363636
SH2D3C	2795.4
SH2D4A	3293.25
SH2D4B	4572
SH2D5	3779
SH2D6	2025.83333333333
SH2D7	2289.33333333333
SH3BGR	1331
SH3BGRL	1917
SH3BGRL2	5008.5
SH3BGRL3	1625
SH3BP1	2781
SH3BP2	4312
SH3BP4	7364.5
SH3BP5	2369.8
SH3BP5L	3924.25
SH3D19	5665.33333333333
SH3D21	2337.5
SH3GL1	5354
SH3GL2	2729
SH3GL3	2089.5
SH3GLB1	6468
SH3GLB2	2024.6
SH3KBP1	5186.76923076923
SH3PXD2A	11721
SH3PXD2B	7007.5
SH3RF1	5037.66666666667
SH3RF2	2517.33333333333
SH3RF3	6104
SH3TC1	3504
SH3TC2	7357
SH3YL1	2170.18181818182
SHANK1	9437
SHANK2	8246.25
SHARPIN	1721.16666666667
SHB	2653
SHBG	1364.5
SHC1	3469.2
SHC3	13165.5555555556
SHCBP1	3445
SHCBP1L	2222
SHD	2092
SHE	3234
SHF	2028.42857142857
SHFL	2070
SHH	5224
SHISA2	1462
SHISA3	2566
SHISA4	1356
SHISA5	1162.66666666667
SHISA6	7380
SHISA7	2082
SHISA8	1880
SHISA9	2597
SHISAL1	6765
SHISAL2A	1182
SHISAL2B	6978
SHKBP1	2328.33333333333
SHLD1	951.625
SHLD2	1770
SHLD3	1811
SHMT1	1977
SHMT2	2110
SHOC1	4335
SHOC2	3752.66666666667
SHOX2	3090
SHPK	2783.33333333333
SHPRH	4289.66666666667
SHQ1	2786.5
SHROOM1	3182.66666666667
SHROOM2	5969.57142857143
SHROOM3	7764.33333333333
SHROOM4	6651.25
SHTN1	3976
SI	5675
SIAE	2961
SIAH1	2690.8
SIAH2	2688
SIAH3	6877
SIDT1	2527.41666666667
SIDT2	4145
SIGIRR	1050
SIGLEC1	7450
SIGLEC10	2729
SIGLEC11	2852.66666666667
SIGLEC14	1682.5
SIGLEC15	3288
SIGLEC16	1844.57142857143
SIGLEC5	1933
SIGLEC9	1445.89473684211
SIGLECL1	1804.33333333333
SIGMAR1	1283.6
SIK1	4313
SIK2	4772.5
SIK3	3895.45454545455
SIKE1	5540.5
SIL1	1766.5
SIM1	3590
SIM2	5376
SIMC1	3478.2
SIN3A	6627.66666666667
SIN3B	5053.33333333333
SINHCAF	3313
SIPA1	3740.66666666667
SIPA1L1	8023.05555555556
SIPA1L2	7035.66666666667
SIPA1L3	8337.8
SIRPA	4052.83333333333
SIRPB1	3215.16666666667
SIRPB2	3135.83333333333
SIRT1	3588
SIRT2	1909.75
SIRT3	2277.28571428571
SIRT4	2146.5
SIRT5	1598.875
SIRT6	1255
SIRT7	1515.66666666667
SIT1	1283
SIVA1	687
SIX1	3653
SIX2	2405
SIX3	2690
SIX4	2791.5
SIX5	3330
SIX6	1740
SKA1	2060
SKA2	2783
SKA3	1754.5
SKAP1	1739.8
SKAP2	4143.4
SKI	5532
SKIDA1	3872
SKIL	6957.66666666667
SKOR1	3688
SKOR2	4152
SKP1	1529
SKP2	4372.5
SLA	4573.25
SLA2	3484.5
SLAIN1	2544.57142857143
SLAIN2	5209.5
SLAMF1	3859
SLAMF6	1666.25
SLAMF7	1464.66666666667
SLAMF8	2108.33333333333
SLAMF9	1612
SLBP	2189
SLC10A1	1604
SLC10A2	6190
SLC10A3	2081.81818181818
SLC10A4	1907
SLC10A5	3920
SLC10A6	1249
SLC10A7	2527.125
SLC11A1	2067.6
SLC11A2	3772.16666666667
SLC12A1	3550.57142857143
SLC12A2	5471.5
SLC12A3	4162.22222222222
SLC12A4	3870
SLC12A5	5159.66666666667
SLC12A6	7286
SLC12A7	5855.14285714286
SLC12A8	4394
SLC12A9	3355.125
SLC13A1	3043
SLC13A2	2912
SLC13A3	3688
SLC13A4	2621.75
SLC13A5	3239
SLC14A1	7436.14285714286
SLC14A2	6255
SLC15A1	3063
SLC15A2	3040
SLC15A3	2083.33333333333
SLC15A4	2435.5
SLC15A5	2206
SLC16A1	3405.66666666667
SLC16A10	2957
SLC16A11	1525
SLC16A12	5036
SLC16A13	2441
SLC16A14	4717
SLC16A2	4130
SLC16A3	3270.8
SLC16A4	3121
SLC16A5	2198.25
SLC16A6	2791
SLC16A7	1908.83333333333
SLC16A8	1766
SLC16A9	2112
SLC17A1	2435
SLC17A2	3025.28571428571
SLC17A3	1739
SLC17A4	4783.36363636364
SLC17A5	2901
SLC17A6	4356
SLC17A7	2975
SLC17A8	4639
SLC17A9	2512.5
SLC18A1	2929.5
SLC18A2	3196
SLC18A3	2412
SLC18B1	1979.9
SLC19A1	3225
SLC19A2	3345.33333333333
SLC19A3	2686
SLC1A1	4129.66666666667
SLC1A2	11634.5
SLC1A3	4112
SLC1A4	4946
SLC1A5	2872
SLC1A6	2182
SLC1A7	3748.5
SLC20A1	3302
SLC20A2	4725
SLC22A1	2090
SLC22A11	2564
SLC22A12	3199.5
SLC22A13	2258
SLC22A14	2094.28571428571
SLC22A15	3924.14285714286
SLC22A16	1929
SLC22A17	2433
SLC22A18	1612
SLC22A18AS	1586
SLC22A2	2471
SLC22A23	4161.5
SLC22A3	3218
SLC22A31	1949
SLC22A4	1646
SLC22A5	2510
SLC22A6	2261
SLC22A7	2730
SLC22A8	1975
SLC22A9	1153.5
SLC23A1	5072.5
SLC23A2	6817.375
SLC23A3	3068
SLC24A1	4987.75
SLC24A3	4285.8
SLC24A4	5046
SLC24A5	1526
SLC25A1	2025.33333333333
SLC25A10	1948
SLC25A11	1455.25
SLC25A12	3773.4
SLC25A13	4088.75
SLC25A14	1671.6
SLC25A15	1645
SLC25A16	1750.11111111111
SLC25A17	1639
SLC25A18	2361.16666666667
SLC25A19	1951
SLC25A2	1673
SLC25A20	1882
SLC25A21	5818.5
SLC25A22	2639.875
SLC25A24	4201
SLC25A25	3900.57142857143
SLC25A26	1647.5
SLC25A27	2459
SLC25A28	2033.625
SLC25A29	3212.14285714286
SLC25A3	1198
SLC25A30	2356.66666666667
SLC25A31	1819
SLC25A32	2583
SLC25A33	1395.25
SLC25A34	3136
SLC25A35	2484.44444444444
SLC25A36	2893.5
SLC25A37	4982
SLC25A38	3021.5
SLC25A39	1487.8
SLC25A4	4542
SLC25A40	3279.85714285714
SLC25A42	3206.25
SLC25A43	2615.5
SLC25A44	4042.5
SLC25A45	2679.71428571429
SLC25A46	4565.5
SLC25A47	4097.75
SLC25A48	6231.41176470588
SLC25A5	1849
SLC25A51	3858.28571428571
SLC25A52	3662
SLC25A53	2768.33333333333
SLC25A6	1569
SLC26A1	4248
SLC26A10	2942.5
SLC26A11	2984.875
SLC26A2	6225
SLC26A3	5319.8
SLC26A4	2738.33333333333
SLC26A5	4462
SLC26A6	2554
SLC26A7	5128.5
SLC26A8	3409
SLC26A9	4615
SLC27A1	3782.33333333333
SLC27A3	2654.66666666667
SLC27A4	2881
SLC27A5	2247.5
SLC27A6	3374
SLC28A1	2334.5
SLC28A2	3239
SLC28A3	4676
SLC29A1	2481.53846153846
SLC29A2	2592.2
SLC29A3	2215
SLC29A4	2486.44444444444
SLC2A1	1359
SLC2A10	4759
SLC2A11	3150.5
SLC2A12	3380.33333333333
SLC2A13	7191
SLC2A2	3573.5
SLC2A4	2882
SLC2A4RG	1769
SLC2A5	3549.33333333333
SLC2A6	2542.33333333333
SLC2A7	2537
SLC2A8	1619.6
SLC2A9	5331
SLC30A1	5905
SLC30A10	6351
SLC30A2	3325
SLC30A3	2140
SLC30A4	2875.4
SLC30A5	2333.66666666667
SLC30A6	2821.75
SLC30A7	6256.83333333333
SLC30A8	5846
SLC30A9	5069.5
SLC31A1	1848
SLC31A2	1451.33333333333
SLC32A1	2845
SLC33A1	2740.25
SLC34A1	2322
SLC34A2	4162.75
SLC34A3	3185
SLC35A1	1763.75
SLC35A2	2485.83333333333
SLC35A3	2179.71428571429
SLC35A4	3107.33333333333
SLC35A5	2112.875
SLC35B1	1422.5
SLC35B2	2115.25
SLC35B3	1901.44444444444
SLC35B4	6729.5
SLC35C1	3315
SLC35C2	2243.4
SLC35D1	7265
SLC35D2	1505.25
SLC35D3	2890
SLC35E1	5059
SLC35E2B	2609.4
SLC35E3	2506.66666666667
SLC35E4	2077.5
SLC35F1	5444.5
SLC35F2	3058.75
SLC35F4	1658.33333333333
SLC35F5	4180.44444444444
SLC35F6	2497.5
SLC35G1	1463
SLC35G2	2751.625
SLC35G6	1725
SLC36A1	8636
SLC36A2	3448
SLC36A3	2645.5
SLC36A4	2917.66666666667
SLC37A1	3341.26666666667
SLC37A2	10793.75
SLC37A3	2858.71428571429
SLC37A4	2603.2
SLC38A1	4004.6
SLC38A10	3468.25
SLC38A11	3724.55555555556
SLC38A2	3940
SLC38A3	2461
SLC38A4	3272.75
SLC38A5	2194.5
SLC38A6	1509.5
SLC38A7	3913.33333333333
SLC38A8	2566.6
SLC38A9	2163.41666666667
SLC39A1	2302.5
SLC39A10	5945.75
SLC39A11	2743.08333333333
SLC39A12	3386
SLC39A13	2534.57142857143
SLC39A14	3552.33333333333
SLC39A2	2106.5
SLC39A3	1461
SLC39A4	2376
SLC39A5	1887.66666666667
SLC39A6	2983.5
SLC39A7	2259.5
SLC39A8	3335
SLC39A9	4776
SLC3A1	3940
SLC3A2	2822
SLC40A1	3439
SLC41A1	4846
SLC41A2	4422.83333333333
SLC41A3	1921.25
SLC43A1	2802.07142857143
SLC43A2	2742
SLC43A3	2589.33333333333
SLC44A1	4934.71428571429
SLC44A2	3535.8
SLC44A3	2202
SLC44A5	5968.5
SLC45A1	2982
SLC45A2	1676.5
SLC45A3	3914.5
SLC45A4	7703
SLC46A1	5323.33333333333
SLC46A2	2131.33333333333
SLC46A3	3011
SLC47A1	2959.83333333333
SLC47A2	2160.8
SLC48A1	1984.33333333333
SLC49A3	2312
SLC49A4	3281
SLC4A1	4959
SLC4A10	5655.45454545455
SLC4A11	3945.57142857143
SLC4A1AP	2659
SLC4A2	4284.16666666667
SLC4A3	4098
SLC4A4	6673
SLC4A7	7288.75
SLC4A8	4013.25
SLC4A9	3595.94444444444
SLC50A1	1272.125
SLC51A	1688
SLC51B	1167.5
SLC52A1	2457.8
SLC52A2	1897.5
SLC52A3	2784.66666666667
SLC5A1	2536
SLC5A10	2188.5
SLC5A11	2430.42857142857
SLC5A12	2521
SLC5A2	2429
SLC5A3	11913.2857142857
SLC5A4	2246.33333333333
SLC5A5	2583
SLC5A6	3083.25
SLC5A7	5746
SLC5A8	2758
SLC5A9	4684
SLC66A1	1835.4
SLC66A1L	4522
SLC66A2	2647.25
SLC66A3	1752
SLC6A1	4436
SLC6A11	4329
SLC6A12	3329.14285714286
SLC6A13	4451.55555555556
SLC6A14	4574
SLC6A15	2921.6
SLC6A16	2789
SLC6A17	6303
SLC6A18	1994.5
SLC6A19	2617
SLC6A2	4592.33333333333
SLC6A20	2923
SLC6A3	3739
SLC6A4	4398
SLC6A5	7115
SLC6A6	6576.33333333333
SLC6A7	4701
SLC6A8	3900
SLC6A9	3523.11111111111
SLC7A1	6493
SLC7A10	1825
SLC7A11	2731.5
SLC7A13	1882
SLC7A14	10136
SLC7A2	6232.6
SLC7A3	4083
SLC7A5	3398.5
SLC7A6	6242
SLC7A6OS	4056
SLC7A7	2773.66666666667
SLC7A8	4428.66666666667
SLC7A9	2814
SLC8A1	6321.23333333333
SLC8A2	3407
SLC8A3	5142.14285714286
SLC8B1	2539.5
SLC9A1	1557
SLC9A2	5465.5
SLC9A3R1	3102
SLC9A3R2	2188.5
SLC9A4	8768
SLC9A5	3777.5
SLC9A6	4552
SLC9A7	2283
SLC9A8	3411.875
SLC9A9	2906
SLC9B1	1841.81818181818
SLC9B2	3460.9375
SLC9C1	3923.14285714286
SLC9C2	5341
SLCO1B3	3027
SLCO1C1	5778
SLCO2A1	3975
SLCO2B1	4449
SLCO3A1	3881.42857142857
SLCO4A1	2754
SLCO4C1	5378
SLCO5A1	10736.3333333333
SLCO6A1	2454
SLF1	5229.2
SLF2	6586.57142857143
SLFN11	3771.4
SLFN12	3480.66666666667
SLFN12L	2461
SLFN13	4539
SLFN14	7775
SLFN5	4181
SLFNL1	2020.28571428571
SLIRP	411
SLIT1	7930.5
SLIT2	6822
SLIT3	10371.6
SLITRK1	9424
SLITRK2	5266.66666666667
SLITRK3	4836.5
SLITRK4	8568.75
SLITRK5	4664
SLITRK6	4318
SLK	7565.5
SLMAP	4269.09090909091
SLN	799.666666666667
SLPI	602
SLU7	2268
SLURP1	1971
SLX1A	1163
SLX4	6884
SLX4IP	5123.66666666667
SMAD1	3868
SMAD2	1858.77777777778
SMAD3	6779.2
SMAD4	6718
SMAD5	6129.28571428571
SMAD6	3089
SMAD7	3109
SMAD9	3742.75
SMAGP	1099
SMAP1	2384.27272727273
SMAP2	2891.33333333333
SMARCA1	3897.16666666667
SMARCA2	4679.57142857143
SMARCA4	5765.61111111111
SMARCA5	5202
SMARCAD1	4404.2
SMARCAL1	3167.75
SMARCB1	1681.5
SMARCC1	5600.6
SMARCC2	4609.875
SMARCD1	3349.33333333333
SMARCD2	3078
SMARCD3	2101
SMARCE1	4209.2
SMC1A	4830.25
SMC1B	4123.25
SMC2	5500.77777777778
SMC3	5322
SMC4	4534.16666666667
SMC5	3773.6
SMC6	4393.77777777778
SMCHD1	6213.6
SMCO1	1970
SMCO2	1180
SMCO3	2251
SMCO4	790
SMCP	781
SMCR8	8506
SMDT1	655
SMG1	14509.4
SMG5	4618
SMG6	5036.8
SMG7	6276.64285714286
SMG8	3260
SMG9	2722.28571428571
SMIM1	1399.85714285714
SMIM10	1692
SMIM10L1	2194
SMIM11A	1169.5
SMIM12	1677.85714285714
SMIM13	4841
SMIM14	1770.66666666667
SMIM15	2788
SMIM17	1786.5
SMIM18	561
SMIM19	877.75
SMIM2	6114
SMIM20	1005
SMIM21	780
SMIM22	880
SMIM23	655
SMIM24	953
SMIM26	573
SMIM27	702.5
SMIM28	2887
SMIM29	1045
SMIM3	1819.25
SMIM30	1122
SMIM32	1012
SMIM33	1300
SMIM34A	2099
SMIM35	2644
SMIM38	6155
SMIM4	414
SMIM40	1207
SMIM41	1717
SMIM5	884
SMIM6	1815
SMIM7	1533.5
SMIM8	2714.66666666667
SMIM9	1338.33333333333
SMKR1	828
SMLR1	886
SMN1	1615
SMNDC1	2123.5
SMO	3929
SMOC1	3747.14285714286
SMOC2	3851
SMOX	2400
SMPD1	2565
SMPD2	1655
SMPD3	5453
SMPD4	3918
SMPDL3A	3401
SMPDL3B	2365
SMPX	1072
SMS	1757.66666666667
SMTN	3208.27272727273
SMTNL1	2081
SMTNL2	2119.5
SMU1	7020
SMUG1	3488.125
SMURF1	5682.66666666667
SMURF2	5184.6
SMYD1	4925.5
SMYD2	1588.4
SMYD3	1610
SMYD4	2635.33333333333
SMYD5	2583
SNAI1	1742
SNAI2	2635
SNAI3	1728
SNAP23	2471
SNAP25	2207.75
SNAP29	3955
SNAP47	3008.44444444444
SNAPC1	1891
SNAPC2	1476.33333333333
SNAPC3	3554.75
SNAPC4	4695.66666666667
SNAPC5	943.25
SNAPIN	1155
SNCA	1554
SNCAIP	9096.88888888889
SNCB	918.333333333333
SNCG	902.666666666667
SND1	3698
SNED1	6473.57142857143
SNF8	1357.33333333333
SNIP1	2510
SNN	3414.66666666667
SNPH	5339.25
SNRK	5092
SNRNP200	6777
SNRNP27	1213
SNRNP35	1388.33333333333
SNRNP40	1919.5
SNRNP48	2945
SNRNP70	1840.33333333333
SNRPA	1338.33333333333
SNRPA1	1072
SNRPB	1085
SNRPB2	1594
SNRPC	1178
SNRPD1	796
SNRPD2	927
SNRPD3	774
SNRPE	508
SNRPF	744
SNRPG	1415.33333333333
SNRPN	1319.75
SNTA1	2336
SNTB1	6243
